ID	TP/FP	alt support	ref support
HG3_Ill_GATKHC_29250	TP	24	-1
HG2_Ill_GATKHC_29350	TP	61	119
HG2_Ill_Krunchall_24756	TP	21	17
HG4_PB_assemblyticsfalcon_15393	TP	765	94
HG4_Ill_150bpfermikitraw_23124	FP	12	53
HG3_Ill_GATKHCSBGrefine_12066	TP	22	39
HG4_Ill_SVrefine2DISCOVARDovetail_13027	FP	4	110
HG3_Ill_Spiral_18858	TP	12	77
HG2_Ill_GATKHC_29355	TP	40	50
HG4_10X_allpass_3366	TP	5	48
HG2_Ill_GATKHC_29356	TP	14	11
HG2_Ill_SpiralSDKrefine_9917	TP	34	16
HG2_Ill_FB_15679	TP	46	1
HG2_PB_assemblyticsPBcR_15268	TP	3	4
HG3_Ill_scalpel_17664	TP	32	-1
HG2_Ill_Krunchall_24764	TP	62	-1
HG4_Ill_Krunchall_25071	FP	21	5
HG4_Ill_150bpfermikitraw_23129	TP	44	46
HG2_PB_SVrefine2PB10Xhap12_13700	TP	31	0
HG3_Ill_svaba_23106	TP	34	38
HG2_Ill_scalpel_17327	TP	57	0
HG3_PB_SVrefine2Falcon1Dovetail_11639	TP	39	0
HG2_Ill_150bpfermikitraw_22994	TP	15	13
HG4_Ill_GATKHCSBGrefine_12624	FP	4	55
HG3_Ill_Spiral_18863	TP	4	6
HG2_Ill_scalpel_17330	TP	19	11
HG3_Ill_svaba_23111	TP	2	14
HG3_Ill_GATKHCSBGrefine_12071	TP	21	19
HG3_Ill_150bpfermikitraw_23034	TP	19	0
HG3_Ill_GATKHC_29264	TP	31	0
HG4_CG_vcfBeta_11591	TP	1	39
HG2_Ill_GATKHCSBGrefine_12222	TP	23	42
HG2_Ill_GATKHCSBGrefine_12223	TP	38	0
HG3_PB_assemblyticsfalcon_15646	FP	27	28
HG3_Ill_GATKHCSBGrefine_12074	TP	31	0
HG3_Ill_svaba_23114	FP	35	28
HG4_Ill_250bpfermikitraw_24043	TP	43	0
HG4_Ill_250bpfermikitraw_24044	TP	87	42
HG3_Ill_250bpfermikitraw_23723	TP	1	61
HG3_Ill_GATKHC_29269	TP	23	-1
HG3_PB_SVrefine2Falcon1Dovetail_11645	TP	63	0
HG2_Ill_Krunchall_24775	TP	29	36
HG2_Ill_GATKHC_29371	TP	12	24
HG4_Ill_250bpfermikitraw_24046	TP	19	11
HG2_PB_SVrefine2Falcon2Bionano_9255	TP	10	8
HG2_Ill_svaba_22895	TP	64	32
HG3_Ill_250bpfermikitraw_23727	TP	93	-1
HG2_Ill_svaba_22896	TP	12	29
HG3_PB_SVrefine2PBcRDovetail_9171	TP	21	34
HG2_Ill_manta_4953	TP	34	84
HG2_Ill_150bpfermikitraw_23005	TP	17	29
HG3_Ill_svaba_23121	FP	1	61
HG4_Ill_svaba_22846	FP	1	50
HG2_Ill_GATKHCSBGrefine_12230	TP	1	-1
HG2_PB_SVrefine2PB10Xhap12_13710	TP	33	-1
HG2_PB_SVrefine2Falcon1plusDovetail_7049	TP	42	93
HG2_PB_SVrefine2PB10Xhap12_13712	TP	54	1
HG2_PB_SVrefine2PB10Xhap12_13713	TP	33	0
HG2_Ill_FB_15693	TP	12	10
HG3_Ill_Spiral_18877	TP	3	-1
HG4_Ill_250bpfermikitraw_24050	TP	28	31
HG3_Ill_250bpfermikitraw_23731	TP	47	20
HG4_PB_assemblyticsfalcon_15416	TP	58	0
HG2_Ill_scalpel_17337	TP	23	-1
HG2_Ill_150bpfermikitraw_23010	TP	27	22
HG2_Ill_manta_4958	TP	20	40
HG2_Ill_Krunchall_24788	TP	47	1
HG2_Ill_svaba_22905	TP	45	0
HG2_PB_assemblyticsPBcR_15295	TP	98	27
HG2_Ill_Krunchall_24789	TP	41	-1
HG2_Ill_SVrefine2DISCOVARplusDovetail_7661	TP	95	2
HG3_Ill_scalpel_17679	TP	35	2
HG3_Ill_150bpfermikitraw_23048	FP	29	29
HG4_Ill_GATKHC_29355	TP	21	33
HG2_PB_SVrefine2Falcon1plusDovetail_7055	TP	57	0
HG4_Ill_svaba_22854	TP	26	26
HG2_Ill_svaba_22909	TP	1	74
HG2_Ill_250bpfermikitraw_24439	TP	28	27
HG4_PB_SVrefine2Falcon1Dovetail_11670	TP	7	6
HG3_10X_allpass_3505	FP	2	37
HG3_Ill_250bpfermikitraw_23742	TP	41	0
HG4_Ill_150bpfermikitraw_23152	TP	12	41
HG2_PB_SVrefine2PBcRplusDovetail_6548	TP	1	34
HG3_Ill_svaba_23137	TP	15	22
HG3_Ill_250bpfermikitraw_23746	TP	8	9
HG4_Ill_FB_15551	FP	3	25
HG3_PB_pbsv_18438	TP	15	7
HG4_Ill_FB_15552	TP	25	26
HG2_Ill_GATKHC_29394	TP	29	0
HG3_Ill_GATKHC_29291	TP	30	36
HG3_Ill_GATKHCSBGrefine_12090	TP	26	18
HG2_Ill_150bpfermikitraw_23025	TP	35	17
HG3_Ill_FB_15655	TP	30	29
HG3_Ill_GATKHC_29294	TP	42	25
HG4_PB_assemblyticsfalcon_15437	TP	20	18
HG2_Ill_Krunchall_24799	TP	52	37
HG4_Ill_250bpfermikitraw_24072	TP	35	15
HG2_Ill_GATKHCSBGrefine_12240	TP	16	65
HG2_10X_SVrefine210Xhap12_13117	TP	23	39
HG4_PB_assemblyticsfalcon_15442	TP	14	-1
HG2_Ill_manta_4962	TP	2	16
HG2_PB_SVrefine2PBcRplusDovetail_6550	TP	30	0
HG4_Ill_GATKHC_29370	FP	11	35
HG3_Ill_Krunchall_24328	TP	14	-1
HG2_PB_SVrefine2Falcon1plusDovetail_7061	TP	201	-1
HG2_Ill_150bpfermikitraw_23030	TP	40	9
HG2_PB_SVrefine2PB10Xhap12_13725	TP	24	-1
HG2_Ill_Cortex_4963	TP	26	25
HG3_Ill_150bpfermikitraw_23063	TP	20	40
HG3_PB_SVrefine2PBcRDovetail_9189	TP	38	0
HG2_Ill_Cortex_4964	TP	22	24
HG2_Ill_GATKHC_29406	TP	4	10
HG2_PB_SVrefine2PB10Xhap12_13728	TP	10	0
HG2_PB_SVrefine2PB10Xhap12_13730	TP	1	-1
HG4_PB_HySA_27071	TP	3	1
HG3_Ill_Krunchall_24334	TP	49	23
HG3_Ill_svaba_23148	TP	32	28
HG2_Ill_GATKHC_29410	TP	43	21
HG2_Ill_FB_15710	TP	33	27
HG4_Ill_FB_15562	FP	20	-1
HG2_Ill_scalpel_17358	TP	12	0
HG4_PB_assemblyticsfalcon_15461	TP	46	0
HG3_Ill_GATKHCSBGrefine_12093	TP	3	2
HG2_Ill_FB_15713	TP	6	3
HG4_Ill_FB_15566	TP	11	13
HG4_Ill_150bpfermikitraw_23172	TP	12	22
HG3_Ill_GATKHC_29313	TP	23	16
HG3_Ill_GATKHC_29314	TP	32	3
HG4_Ill_150bpfermikitraw_23174	TP	43	1
HG3_Ill_250bpfermikitraw_23763	TP	39	35
HG4_Ill_SVrefine2DISCOVARDovetail_13062	FP	30	109
HG4_Ill_250bpfermikitraw_24085	TP	36	20
HG4_Ill_scalpel_16948	TP	13	9
HG4_PB_SVrefine2PBcRDovetail_9465	TP	18	-1
HG2_Ill_GATKHC_29421	TP	13	-1
HG2_PB_HySA_33989	TP	17	-1
HG4_Ill_150bpfermikitraw_23177	TP	11	-1
HG3_Ill_GATKHC_29316	TP	2	-1
HG4_Ill_GATKHCSBGrefine_12655	FP	5	-1
HG3_PB_pbsv_18465	TP	13	34
HG3_Ill_Krunchall_24341	TP	24	52
HG2_Ill_GATKHC_29426	TP	8	25
HG2_Ill_Krunchall_24817	TP	13	70
HG4_Ill_GATKHCSBGrefine_12656	FP	20	43
HG2_10X_SVrefine210Xhap12_13136	TP	25	25
HG4_Ill_GATKHC_29402	FP	1	22
HG3_Ill_GATKHCSBGrefine_12095	TP	18	27
HG2_Ill_svaba_22944	TP	20	27
HG3_Ill_Spiral_18904	TP	15	-1
HG3_Ill_GATKHC_29322	FP	104	-1
HG3_Ill_GATKHCSBGrefine_12096	TP	31	21
HG2_Ill_scalpel_17365	TP	49	2
HG2_PB_SVrefine2Falcon2Bionano_9284	TP	10	0
HG3_Ill_150bpfermikitraw_23077	TP	14	8
HG3_Ill_SVrefine2DISCOVARDovetail_13261	TP	9	0
HG4_Ill_SVrefine2DISCOVARDovetail_13069	TP	2	-1
HG2_Ill_FB_15722	TP	20	17
HG4_Ill_150bpfermikitraw_23184	TP	37	26
HG3_Ill_Krunchall_24347	TP	26	43
HG2_10X_SVrefine210Xhap12_13145	TP	13	40
HG4_Ill_250bpfermikitraw_24097	TP	19	21
HG4_Ill_150bpfermikitraw_23186	TP	46	4
HG2_CG_vcfBeta_10573	TP	18	37
HG2_Ill_svaba_22949	TP	4	2
HG2_PB_PB10Xdip_18496	TP	1	-1
HG3_Ill_GATKHCSBGrefine_12101	TP	35	48
HG2_Ill_SVrefine2DISCOVARplusDovetail_7685	TP	25	0
HG4_PB_pbsv_18725	TP	18	31
HG2_PB_SVrefine2PB10Xhap12_13744	TP	17	34
HG3_PB_assemblyticsfalcon_15713	TP	31	0
HG3_10X_allpass_3508	TP	25	17
HG4_Ill_Krunchall_25131	TP	41	2
HG2_Ill_breakscan11_4915	TP	9	0
HG2_PB_SVrefine2PB10Xhap12_13747	TP	28	-1
HG4_Ill_GATKHC_29419	TP	11	9
HG3_PB_HySA_28040	TP	2	-1
HG3_Ill_Krunchall_24357	TP	43	0
HG4_PB_assemblyticsfalcon_15491	TP	26	-1
HG2_PB_assemblyticsfalcon_15776	TP	13	11
HG2_PB_SVrefine2Falcon2Bionano_9294	TP	14	9
HG2_10X_SVrefine210Xhap12_13149	TP	26	0
HG3_PB_SVrefine2Falcon1Dovetail_11680	TP	15	0
HG2_PB_SVrefine2Falcon2Bionano_9297	TP	17	-1
HG2_Ill_SVrefine2DISCOVARplusDovetail_7691	TP	53	-1
HG2_Ill_MetaSV_2933	TP	69	18
HG4_Ill_GATKHC_29421	TP	108	0
HG2_Ill_SVrefine2DISCOVARplusDovetail_7692	TP	28	-1
HG3_PB_HySA_28050	TP	1	-1
HG3_Ill_GATKHC_29339	TP	32	5
HG3_Ill_SVrefine2DISCOVARDovetail_13268	TP	22	19
HG3_PB_SVrefine2PBcRDovetail_9214	TP	20	0
HG2_PB_SVrefine2Falcon2Bionano_9301	TP	9	5
HG3_PB_SVrefine2PBcRDovetail_9216	TP	1	-1
HG2_PB_SVrefine2Falcon1plusDovetail_7091	TP	8	0
HG2_Ill_GATKHC_29449	TP	20	0
HG2_Ill_svaba_22955	TP	2	1
HG2_Ill_svaba_22956	TP	2	-1
HG2_Ill_svaba_22960	TP	21	-1
HG4_Ill_svaba_22902	TP	11	9
HG4_Ill_250bpfermikitraw_24108	TP	17	18
HG3_Ill_250bpfermikitraw_23783	TP	32	-1
HG2_10X_SVrefine210Xhap12_13162	TP	10	-1
HG3_Ill_GATKHC_29343	TP	42	9
HG4_Ill_FB_15575	TP	18	18
HG3_PB_assemblyticsfalcon_15730	TP	7	6
HG3_PB_assemblyticsfalcon_15731	FP	2	26
HG2_Ill_150bpfermikitraw_23065	TP	22	40
HG2_Ill_GATKHCSBGrefine_12267	TP	14	10
HG3_Ill_GATKHC_29348	TP	11	64
HG2_PB_SVrefine2Falcon2Bionano_9306	TP	13	18
HG2_Ill_GATKHC_29461	TP	3	26
HG2_Ill_GATKHC_29462	TP	12	15
HG2_PB_SVrefine2Falcon2Bionano_9307	TP	6	-1
HG2_Ill_GATKHC_29464	TP	25	7
HG3_PB_SVrefine2PBcRDovetail_9223	TP	44	-1
HG4_Ill_GATKHCSBGrefine_12674	TP	4	-1
HG2_PB_SVrefine2Falcon2Bionano_9309	TP	39	-1
HG2_Ill_manta_4972	TP	27	3
HG2_Ill_Krunchall_24838	TP	26	15
HG4_Ill_FB_15576	TP	14	8
HG2_PB_SVrefine2Falcon1plusDovetail_7096	TP	5	2
HG2_Ill_Krunchall_24840	TP	41	0
HG4_Ill_250bpfermikitraw_24121	TP	46	1
HG3_PB_SVrefine2PBcRDovetail_9226	TP	5	-1
HG2_Ill_GATKHC_29469	TP	20	14
HG4_Ill_manta_4231	TP	12	19
HG2_Ill_FB_15731	TP	26	15
HG4_PB_pbsv_18765	TP	3	26
HG3_Ill_250bpfermikitraw_23793	FP	5	35
HG2_PB_SVrefine2PB10Xhap12_13778	TP	3	-1
HG2_Ill_svaba_22973	TP	23	20
HG2_PB_pbsv_18838	TP	1	9
HG2_Ill_GATKHCSBGrefine_12272	TP	20	25
HG4_CG_vcfBeta_11635	TP	18	21
HG4_Ill_GATKHC_29443	TP	41	16
HG2_PB_SVrefine2PB10Xhap12_13781	TP	6	-1
HG2_PB_PB10Xdip_18564	TP	1	-1
HG2_PB_HySA_34075	TP	3	-1
HG3_Ill_svaba_23183	TP	8	30
HG3_Ill_250bpfermikitraw_23794	FP	9	36
HG3_PB_assemblyticsfalcon_15753	TP	36	-1
HG4_Ill_150bpfermikitraw_23209	TP	46	3
HG2_Ill_scalpel_17383	TP	24	26
HG3_Ill_GATKHC_29362	TP	37	-1
HG4_Ill_FB_15580	TP	10	0
HG2_Ill_FB_15735	TP	1	0
HG3_Ill_FB_15682	TP	28	1
HG3_Ill_Krunchall_24373	TP	54	-1
HG3_Ill_svaba_23191	TP	38	0
HG2_PB_SVrefine2Falcon2Bionano_9319	TP	10	7
HG4_PB_SVrefine2Falcon1Dovetail_11734	TP	17	25
HG2_PB_SVrefine2PB10Xhap12_13788	TP	128	0
HG2_Ill_scalpel_17385	TP	11	9
HG2_Ill_scalpel_17386	TP	11	7
HG3_Ill_Cortex_2163	TP	24	28
HG2_Ill_GATKHCSBGrefine_12278	TP	1	6
HG4_PB_assemblyticsfalcon_15547	TP	3	1
HG2_10X_SVrefine210Xhap12_13181	TP	5	-1
HG3_CG_vcfBeta_10024	FP	2	31
HG2_Ill_SVrefine2DISCOVARplusDovetail_7712	TP	26	26
HG2_PB_SVrefine2PBcRplusDovetail_6608	TP	6	-1
HG2_Ill_GATKHC_29483	TP	12	6
HG2_Ill_scalpel_17389	TP	32	0
HG3_PB_SVrefine2PBcRDovetail_9238	TP	23	-1
HG3_PB_assemblyticsfalcon_15767	TP	13	7
HG2_Ill_250bpfermikitraw_24494	TP	21	26
HG3_Ill_GATKHC_29375	TP	3	5
HG3_Ill_GATKHC_29376	TP	8	21
HG4_Ill_FB_15584	FP	1	62
HG3_Ill_Krunchall_24377	TP	18	22
HG3_Ill_scalpel_17739	TP	50	27
HG3_PB_assemblyticsfalcon_15769	TP	48	0
HG2_Ill_GATKHC_29489	TP	19	11
HG2_Ill_scalpel_17392	TP	25	22
HG3_Ill_GATKHC_29380	TP	19	26
HG3_Ill_Krunchall_24381	TP	21	21
HG2_Ill_150bpfermikitraw_23085	TP	17	25
HG2_PB_SVrefine2PB10Xhap12_13795	TP	13	-1
HG3_Ill_svaba_23204	TP	22	19
HG2_Ill_Krunchall_24857	TP	22	-1
HG2_10X_SVrefine210Xhap12_13188	TP	1	35
HG3_Ill_150bpfermikitraw_23116	TP	30	28
HG3_Ill_150bpfermikitraw_23117	FP	1	48
HG2_PB_SVrefine2Falcon1plusDovetail_7126	TP	6	10
HG3_PB_pbsv_18553	TP	11	1
HG3_Ill_Spiral_18942	TP	18	84
HG2_Ill_scalpel_17395	TP	12	22
HG2_PB_SVrefine2PBcRplusDovetail_6615	TP	19	36
HG4_PB_SVrefine2PBcRDovetail_9509	FP	18	-1
HG2_Ill_scalpel_17396	TP	50	26
HG4_Ill_Krunchall_25167	TP	62	0
HG2_PB_SVrefine2PB10Xhap12_13803	TP	7	-1
HG3_Ill_Krunchall_24386	TP	1	-1
HG3_Ill_svaba_23211	FP	3	-1
HG2_10X_SVrefine210Xhap12_13199	TP	15	14
HG2_Ill_svaba_22996	TP	6	-1
HG3_PB_assemblyticsfalcon_15788	TP	5	-1
HG4_PB_pbsv_18813	TP	5	20
HG2_PB_SVrefine2PB10Xhap12_13804	TP	4	-1
HG4_Ill_svaba_22937	TP	13	14
HG3_Ill_150bpfermikitraw_23122	TP	33	20
HG2_Ill_Krunchall_24866	TP	9	19
HG3_Ill_250bpfermikitraw_23821	TP	41	15
HG2_PB_SVrefine2Falcon1plusDovetail_7133	TP	56	1
HG3_Ill_Spiral_18947	TP	12	12
HG3_Ill_Krunchall_24390	TP	29	28
HG4_PB_HySA_27168	TP	131	43
HG2_Ill_250bpfermikitraw_24511	TP	50	0
HG2_PB_pbsv_18885	TP	175	1
HG2_PB_SVrefine2PBcRplusDovetail_6625	TP	1	-1
HG2_Ill_GATKHCSBGrefine_12286	TP	11	6
HG3_Ill_scalpel_17746	TP	12	3
HG2_Ill_GATKHCSBGrefine_12287	TP	6	11
HG2_PB_SVrefine2PBcRplusDovetail_6627	TP	18	-1
HG3_Ill_GATKHCSBGrefine_12140	TP	13	0
HG2_Ill_250bpfermikitraw_24514	TP	13	27
HG4_Ill_GATKHC_29481	TP	30	14
HG4_Ill_scalpel_16984	TP	28	29
HG2_Ill_Cortex_4992	TP	10	9
HG3_Ill_GATKHC_29404	TP	23	24
HG2_10X_SVrefine210Xhap12_13206	TP	1	143
HG2_Ill_GATKHCSBGrefine_12290	TP	92	-1
HG2_PB_SVrefine2PBcRplusDovetail_6629	TP	92	20
HG3_Ill_Spiral_18952	TP	2	31
HG2_Ill_GATKHC_29512	TP	13	18
HG2_PB_SVrefine2Falcon2Bionano_9342	TP	2	-1
HG3_PB_SVrefine2PBcRDovetail_9259	TP	14	0
HG2_Ill_Cortex_4994	TP	25	40
HG4_CG_vcfBeta_11660	TP	27	31
HG2_PB_HySA_34167	TP	12	0
HG4_Ill_svaba_22943	TP	16	22
HG2_10X_SVrefine210Xhap12_13211	TP	10	48
HG2_PB_HySA_34168	TP	15	-1
HG2_Ill_GATKHCSBGrefine_12292	TP	3	19
HG2_PB_HySA_34171	TP	18	14
HG2_Ill_SVrefine2DISCOVARplusDovetail_7726	TP	54	70
HG4_Ill_GATKHC_29489	FP	21	29
HG4_Ill_GATKHC_29490	TP	2	-1
HG2_Ill_GATKHC_29520	TP	27	1
HG3_PB_SVrefine2Falcon1Dovetail_11743	TP	5	0
HG4_Ill_svaba_22949	TP	6	0
HG3_Ill_svaba_23234	TP	29	0
HG2_Ill_Krunchall_24879	TP	40	0
HG3_Ill_GATKHCSBGrefine_12148	TP	37	1
HG2_PB_SVrefine2PB10Xhap12_13829	TP	5	-1
HG2_Ill_GATKHC_29525	TP	5	5
HG3_Ill_250bpfermikitraw_23834	TP	15	18
HG3_Ill_GATKHCSBGrefine_12150	TP	4	14
HG2_PB_SVrefine2PB10Xhap12_13830	TP	7	18
HG2_Ill_250bpfermikitraw_24524	TP	7	12
HG2_10X_SVrefine210Xhap12_13219	TP	40	0
HG3_PB_SVrefine2Falcon1Dovetail_11749	TP	10	-1
HG4_Ill_GATKHCSBGrefine_12703	TP	18	15
HG3_Ill_Spiral_18960	FP	10	8
HG3_PB_SVrefine2Falcon1Dovetail_11750	TP	2	14
HG2_PB_HySA_34182	TP	2	1
HG4_Ill_250bpfermikitraw_24159	TP	29	30
HG2_PB_SVrefine2Falcon1plusDovetail_7157	TP	24	31
HG3_Ill_svaba_23244	TP	8	26
HG2_Ill_150bpfermikitraw_23104	TP	17	15
HG3_PB_SVrefine2Falcon1Dovetail_11755	TP	1	-1
HG2_PB_SVrefine2PBcRplusDovetail_6642	TP	21	-1
HG2_Ill_GATKHC_29533	TP	19	11
HG2_PB_SVrefine2PB10Xhap12_13838	TP	28	0
HG2_Ill_scalpel_17410	TP	33	0
HG3_PB_pbsv_18607	TP	2	-1
HG2_Ill_MetaSV_2952	TP	21	11
HG2_PB_SVrefine2Falcon2Bionano_9359	TP	18	25
HG2_Ill_Krunchall_24884	TP	24	17
HG2_CG_vcfBeta_10608	TP	28	24
HG2_PB_HySA_34197	TP	3	22
HG3_Ill_GATKHC_29432	FP	56	42
HG4_Ill_svaba_22962	TP	3	3
HG4_Ill_svaba_22963	TP	32	-1
HG4_Ill_250bpfermikitraw_24164	TP	11	14
HG2_Ill_SpiralSDKrefine_10016	TP	5	12
HG4_Ill_svaba_22965	TP	2	2
HG3_Ill_150bpfermikitraw_23140	FP	9	3
HG2_PB_SVrefine2Falcon1plusDovetail_7166	TP	49	10
HG4_Ill_150bpfermikitraw_23248	TP	14	21
HG4_Ill_GATKHC_29504	TP	20	24
HG3_Ill_Spiral_18966	TP	35	39
HG4_PB_assemblyticsfalcon_15618	TP	1	26
HG3_Ill_manta_4066	TP	19	-1
HG2_Ill_svaba_23040	TP	2	-1
HG2_PB_SVrefine2PB10Xhap12_13849	TP	56	0
HG3_PB_SVrefine2Falcon1Dovetail_11767	TP	6	-1
HG3_PB_pbsv_18627	TP	21	40
HG2_PB_SVrefine2PBcRplusDovetail_6651	TP	9	27
HG2_10X_SVrefine210Xhap12_13235	TP	9	38
HG2_Ill_GATKHC_29548	TP	19	11
HG2_PB_SVrefine2PBcRplusDovetail_6652	TP	5	-1
HG4_Ill_svaba_22969	TP	1	0
HG3_Ill_150bpfermikitraw_23144	TP	8	11
HG2_PB_SVrefine2PB10Xhap12_13852	TP	23	40
HG2_Ill_GATKHC_29551	TP	19	18
HG2_PB_SVrefine2Falcon2Bionano_9373	TP	21	23
HG4_Ill_svaba_22970	FP	17	16
HG4_Ill_scalpel_16997	TP	3	-1
HG2_PB_PB10Xdip_18668	TP	19	-1
HG4_Ill_GATKHC_29508	FP	7	43
HG2_Ill_250bpfermikitraw_24544	TP	23	-1
HG2_PB_SVrefine2Falcon1plusDovetail_7177	TP	18	-1
HG2_PB_SVrefine2PBcRplusDovetail_6656	TP	12	-1
HG2_Ill_svaba_23045	TP	5	1
HG2_Ill_svaba_23048	TP	6	1
HG2_PB_SVrefine2Falcon1plusDovetail_7180	TP	1	-1
HG2_Ill_SpiralSDKrefine_10023	TP	1	35
HG2_Ill_GATKHC_29554	TP	5	22
HG2_PB_SVrefine2Falcon2Bionano_9378	TP	23	-1
HG2_Ill_GATKHC_29555	TP	13	0
HG2_Ill_GATKHC_29557	TP	41	0
HG3_Ill_svaba_23273	TP	33	0
HG4_Ill_150bpfermikitraw_23255	TP	4	1
HG4_PB_SVrefine2Falcon1Dovetail_11801	TP	1	47
HG3_Ill_GATKHC_29455	TP	33	-1
HG4_Ill_250bpfermikitraw_24173	TP	41	-1
HG2_PB_pbsv_18964	TP	2	25
HG2_PB_SVrefine2Falcon1plusDovetail_7187	TP	30	0
HG3_Ill_SVrefine2DISCOVARDovetail_13318	TP	1	43
HG2_CG_vcfBeta_10612	TP	21	-1
HG2_Ill_scalpel_17419	TP	17	20
HG3_Ill_GATKHC_29461	TP	39	1
HG4_Ill_svaba_22983	TP	48	0
HG2_PB_SVrefine2PB10Xhap12_13867	TP	34	0
HG3_Ill_svaba_23285	TP	5	31
HG3_Ill_Krunchall_24422	TP	23	68
HG4_Ill_250bpfermikitraw_24179	TP	25	27
HG4_PB_SVrefine2Falcon1Dovetail_11809	TP	1	15
HG2_Ill_GATKHC_29571	TP	5	4
HG3_Ill_GATKHC_29472	TP	10	29
HG4_CG_vcfBeta_11672	FP	1	58
HG2_Ill_SpiralSDKrefine_10031	TP	57	18
HG4_Ill_Krunchall_25203	TP	30	13
HG3_Ill_Spiral_18988	TP	6	-1
HG3_Ill_250bpfermikitraw_23873	FP	1	-1
HG2_Ill_GATKHCSBGrefine_12319	TP	2	-1
HG2_Ill_FB_15764	TP	4	-1
HG3_Ill_250bpfermikitraw_23874	TP	8	0
HG4_CG_vcfBeta_11673	TP	5	-1
HG3_Ill_scalpel_17776	TP	56	53
HG2_Ill_FB_15765	TP	70	0
HG2_Ill_GATKHC_29578	TP	2	2
HG4_Ill_GATKHC_29526	TP	6	0
HG2_Ill_GATKHCSBGrefine_12320	TP	4	-1
HG2_Ill_scalpel_17431	TP	36	0
HG2_PB_SVrefine2PBcRplusDovetail_6671	TP	54	-1
HG4_Ill_GATKHC_29527	TP	14	14
HG3_Ill_Krunchall_24428	TP	76	6
HG2_Ill_250bpfermikitraw_24567	TP	76	-1
HG2_Ill_250bpfermikitraw_24568	TP	6	-1
HG2_PB_PB10Xdip_19228	TP	97	1
HG3_Ill_GATKHCSBGrefine_12170	TP	77	0
HG3_Ill_GATKHCSBGrefine_12172	TP	7	1
HG3_PB_HySA_28244	TP	54	15
HG2_Ill_SpiralSDKrefine_10039	TP	1	7
HG3_Ill_GATKHC_29493	FP	5	0
HG2_Ill_250bpfermikitraw_24575	TP	2	0
HG3_Ill_GATKHCSBGrefine_12176	TP	10	2
HG3_Ill_scalpel_17779	TP	12	7
HG2_Ill_250bpfermikitraw_24577	TP	38	3
HG4_Ill_GATKHC_29543	TP	7	-1
HG4_Ill_FB_15608	TP	12	-1
HG4_Ill_GATKHC_29546	TP	76	26
HG2_Ill_150bpfermikitraw_23137	TP	8	-1
HG2_PB_SVrefine2PB10Xhap12_13881	TP	34	-1
HG3_PB_pbsv_18664	TP	23	-1
HG3_Ill_150bpfermikitraw_23171	FP	48	5
HG2_Ill_Krunchall_24922	TP	5	7
HG3_PB_pbsv_18666	TP	4	16
HG2_PB_SVrefine2PBcRplusDovetail_6686	TP	131	1
HG3_10X_allpass_3529	TP	1	1
HG2_Ill_Krunchall_24924	TP	1	-1
HG4_Ill_SVrefine2DISCOVARDovetail_13134	FP	51	2
HG3_Ill_GATKHC_29508	TP	1	3
HG4_Ill_GATKHC_29553	TP	8	-1
HG4_Ill_GATKHC_29554	TP	9	5
HG2_PB_pbsv_18991	TP	300	0
HG4_Ill_GATKHCSBGrefine_12735	FP	15	9
HG4_Ill_GATKHCSBGrefine_12736	TP	7	56
HG2_Ill_GATKHCSBGrefine_12336	TP	2	134
HG3_Ill_250bpfermikitraw_23902	TP	451	284
HG3_Ill_svaba_23298	TP	55	21
HG4_Ill_150bpfermikitraw_23281	FP	75	768
HG4_Ill_150bpfermikitraw_23282	FP	385	133
HG4_Ill_Krunchall_25235	FP	55	16
HG4_Ill_Krunchall_25236	FP	12	19
HG4_Ill_Krunchall_25237	FP	181	12
HG2_Ill_FB_15770	TP	2	7
HG2_Ill_150bpfermikitraw_23144	TP	307	88
HG2_Ill_150bpfermikitraw_23146	TP	233	223
HG4_Ill_GATKHC_29561	TP	39	97
HG4_Ill_Krunchall_25243	TP	486	19
HG2_Ill_GATKHC_29609	TP	69	240
HG4_PB_assemblyticsfalcon_15653	TP	229	12
HG4_Ill_150bpfermikitraw_23289	TP	1	58
HG4_Ill_GATKHC_29565	FP	69	6
HG2_PB_assemblyticsfalcon_15948	TP	27	202
HG3_Ill_FB_15723	TP	317	189
HG4_Ill_GATKHC_29567	FP	9	18
HG4_Ill_Krunchall_25251	TP	9	-1
HG4_Ill_150bpfermikitraw_23295	TP	11	39
HG4_Ill_FB_15618	TP	91	-1
HG2_Ill_Krunchall_24944	TP	64	-1
HG2_Ill_GATKHC_29615	TP	10	3
HG4_Ill_150bpfermikitraw_23297	FP	23	7
HG2_Ill_Krunchall_24946	TP	99	116
HG4_Ill_150bpfermikitraw_23299	FP	199	17
HG2_Ill_svaba_23075	TP	29	265
HG3_Ill_svaba_23303	TP	3	205
HG4_Ill_Krunchall_25258	TP	16	11
HG3_PB_assemblyticsfalcon_15891	TP	1006	0
HG2_Ill_FB_15779	TP	17	5
HG4_Ill_scalpel_17019	TP	4	55
HG4_Ill_150bpfermikitraw_23303	TP	4	29
HG3_PB_assemblyticsfalcon_15896	TP	124	120
HG3_Ill_250bpfermikitraw_23916	TP	17	64
HG3_Ill_250bpfermikitraw_23917	TP	18	40
HG3_Ill_150bpfermikitraw_23192	TP	21	168
HG2_Ill_GATKHC_29624	TP	30	34
HG3_Ill_GATKHC_29527	TP	149	84
HG4_Ill_250bpfermikitraw_24232	TP	40	24
